sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
4989;DHT22;3627;6.515;3.400;2026-05-01T00:39:59+00:00;humidity;90.7
4989;DHT22;3627;6.515;3.400;2026-05-01T00:39:59+00:00;temperature;29.2
4989;DHT22;3627;6.515;3.400;2026-05-01T00:39:59+00:00;humidity;90.7
4989;DHT22;3627;6.515;3.400;2026-05-01T00:39:59+00:00;temperature;29.2
4989;DHT22;3627;6.515;3.400;2026-05-01T00:39:59+00:00;humidity;90.7
4989;DHT22;3627;6.515;3.400;2026-05-01T00:39:59+00:00;temperature;29.2
4989;DHT22;3627;6.515;3.400;2026-05-01T00:39:59+00:00;humidity;90.7
4989;DHT22;3627;6.515;3.400;2026-05-01T00:39:59+00:00;temperature;29.2
4988;pms5003;3627;6.515;3.400;2026-05-01T00:45:33+00:00;P2;10
4988;pms5003;3627;6.515;3.400;2026-05-01T00:45:33+00:00;P1;10
4988;pms5003;3627;6.515;3.400;2026-05-01T00:45:33+00:00;P0;6
4988;pms5003;3627;6.515;3.400;2026-05-01T00:45:33+00:00;P2;10
4988;pms5003;3627;6.515;3.400;2026-05-01T00:45:33+00:00;P1;10
4988;pms5003;3627;6.515;3.400;2026-05-01T00:45:33+00:00;P0;6
4988;pms5003;3627;6.515;3.400;2026-05-01T00:45:33+00:00;P2;10
4988;pms5003;3627;6.515;3.400;2026-05-01T00:45:33+00:00;P1;10
4988;pms5003;3627;6.515;3.400;2026-05-01T00:45:33+00:00;P0;6
4988;pms5003;3627;6.515;3.400;2026-05-01T00:45:33+00:00;P2;10
4988;pms5003;3627;6.515;3.400;2026-05-01T00:45:33+00:00;P1;10
4988;pms5003;3627;6.515;3.400;2026-05-01T00:45:33+00:00;P0;6
4988;pms5003;3627;6.515;3.400;2026-05-01T00:45:33+00:00;P2;10
4988;pms5003;3627;6.515;3.400;2026-05-01T00:45:33+00:00;P1;10
4988;pms5003;3627;6.515;3.400;2026-05-01T00:45:33+00:00;P0;6
4988;pms5003;3627;6.515;3.400;2026-05-01T00:45:33+00:00;P2;10
4988;pms5003;3627;6.515;3.400;2026-05-01T00:45:33+00:00;P1;10
4988;pms5003;3627;6.515;3.400;2026-05-01T00:45:33+00:00;P0;6
4988;pms5003;3627;6.515;3.400;2026-05-01T00:45:33+00:00;P2;10
4988;pms5003;3627;6.515;3.400;2026-05-01T00:45:33+00:00;P1;10
