sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
4855;pms5003;3629;6.428;3.435;2025-10-01T06:23:51.211472+00:00;P1;7.00
4855;pms5003;3629;6.428;3.435;2025-10-01T06:23:51.211472+00:00;P0;4.00
4856;DHT22;3629;6.428;3.435;2025-10-01T06:24:01.452561+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-01T06:24:01.452561+00:00;temperature;23.20
4855;pms5003;3629;6.428;3.435;2025-10-01T06:26:41.333819+00:00;P2;6.00
4855;pms5003;3629;6.428;3.435;2025-10-01T06:26:41.333819+00:00;P1;6.00
4855;pms5003;3629;6.428;3.435;2025-10-01T06:26:41.333819+00:00;P0;5.00
4856;DHT22;3629;6.428;3.435;2025-10-01T06:26:51.595453+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-01T06:26:51.595453+00:00;temperature;23.20
4855;pms5003;3629;6.428;3.435;2025-10-01T06:29:31.435655+00:00;P2;7.00
4855;pms5003;3629;6.428;3.435;2025-10-01T06:29:31.435655+00:00;P1;7.00
4855;pms5003;3629;6.428;3.435;2025-10-01T06:29:31.435655+00:00;P0;5.00
4856;DHT22;3629;6.428;3.435;2025-10-01T06:29:41.671519+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-01T06:29:41.671519+00:00;temperature;23.30
4855;pms5003;3629;6.428;3.435;2025-10-01T17:27:52.801702+00:00;P2;6.40
4855;pms5003;3629;6.428;3.435;2025-10-01T17:27:52.801702+00:00;P1;8.00
4855;pms5003;3629;6.428;3.435;2025-10-01T17:27:52.801702+00:00;P0;5.00
4856;DHT22;3629;6.428;3.435;2025-10-01T17:28:02.819589+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-01T17:28:02.819589+00:00;temperature;27.70
4855;pms5003;3629;6.428;3.435;2025-10-01T17:30:45.921423+00:00;P2;5.75
4855;pms5003;3629;6.428;3.435;2025-10-01T17:30:45.921423+00:00;P1;5.75
4855;pms5003;3629;6.428;3.435;2025-10-01T17:30:45.921423+00:00;P0;4.00
4856;DHT22;3629;6.428;3.435;2025-10-01T17:30:56.501117+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-01T17:30:56.501117+00:00;temperature;27.60
4856;DHT22;3629;6.428;3.435;2025-10-03T05:28:47.670320+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-03T05:28:47.670320+00:00;temperature;26.70
4855;pms5003;3629;6.428;3.435;2025-10-03T05:31:28.071740+00:00;P2;4.00
4855;pms5003;3629;6.428;3.435;2025-10-03T05:31:28.071740+00:00;P1;4.00
4855;pms5003;3629;6.428;3.435;2025-10-03T05:31:28.071740+00:00;P0;3.00
4856;DHT22;3629;6.428;3.435;2025-10-03T05:31:38.240128+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-03T05:31:38.240128+00:00;temperature;27.10
4855;pms5003;3629;6.428;3.435;2025-10-03T05:34:18.266037+00:00;P2;4.75
4855;pms5003;3629;6.428;3.435;2025-10-03T05:34:18.266037+00:00;P1;5.00
4855;pms5003;3629;6.428;3.435;2025-10-03T05:34:18.266037+00:00;P0;3.00
4856;DHT22;3629;6.428;3.435;2025-10-03T05:34:28.382611+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-03T05:34:28.382611+00:00;temperature;27.60
4855;pms5003;3629;6.428;3.435;2025-10-03T05:37:08.215403+00:00;P2;6.00
4855;pms5003;3629;6.428;3.435;2025-10-03T05:37:08.215403+00:00;P1;6.00
4855;pms5003;3629;6.428;3.435;2025-10-03T05:37:08.215403+00:00;P0;4.67
4856;DHT22;3629;6.428;3.435;2025-10-03T05:37:18.419284+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-03T05:37:18.419284+00:00;temperature;27.90
4855;pms5003;3629;6.428;3.435;2025-10-03T05:39:58.321147+00:00;P2;6.25
4855;pms5003;3629;6.428;3.435;2025-10-03T05:39:58.321147+00:00;P1;6.25
4855;pms5003;3629;6.428;3.435;2025-10-03T05:39:58.321147+00:00;P0;4.25
4856;DHT22;3629;6.428;3.435;2025-10-03T05:40:08.524297+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-03T05:40:08.524297+00:00;temperature;28.20
4855;pms5003;3629;6.428;3.435;2025-10-03T05:42:48.337886+00:00;P2;4.00
4855;pms5003;3629;6.428;3.435;2025-10-03T05:42:48.337886+00:00;P1;5.00
4855;pms5003;3629;6.428;3.435;2025-10-03T05:42:48.337886+00:00;P0;3.00
4856;DHT22;3629;6.428;3.435;2025-10-03T05:42:58.518112+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-03T05:42:58.518112+00:00;temperature;28.40
4855;pms5003;3629;6.428;3.435;2025-10-03T05:45:38.305410+00:00;P2;7.00
4855;pms5003;3629;6.428;3.435;2025-10-03T05:45:38.305410+00:00;P1;7.00
4855;pms5003;3629;6.428;3.435;2025-10-03T05:45:38.305410+00:00;P0;4.00
4856;DHT22;3629;6.428;3.435;2025-10-03T05:45:48.505901+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-03T05:45:48.505901+00:00;temperature;28.50
4855;pms5003;3629;6.428;3.435;2025-10-03T05:48:28.300192+00:00;P2;5.00
4855;pms5003;3629;6.428;3.435;2025-10-03T05:48:28.300192+00:00;P1;5.00
4855;pms5003;3629;6.428;3.435;2025-10-03T05:48:28.300192+00:00;P0;3.00
4856;DHT22;3629;6.428;3.435;2025-10-03T05:48:38.498483+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-03T05:48:38.498483+00:00;temperature;28.70
4855;pms5003;3629;6.428;3.435;2025-10-03T05:51:18.304848+00:00;P2;6.00
4855;pms5003;3629;6.428;3.435;2025-10-03T05:51:18.304848+00:00;P1;6.33
4855;pms5003;3629;6.428;3.435;2025-10-03T05:51:18.304848+00:00;P0;4.00
4856;DHT22;3629;6.428;3.435;2025-10-03T05:51:28.497484+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-03T05:51:28.497484+00:00;temperature;28.70
4855;pms5003;3629;6.428;3.435;2025-10-03T05:54:08.357588+00:00;P2;6.00
4855;pms5003;3629;6.428;3.435;2025-10-03T05:54:08.357588+00:00;P1;6.00
4855;pms5003;3629;6.428;3.435;2025-10-03T05:54:08.357588+00:00;P0;4.00
4856;DHT22;3629;6.428;3.435;2025-10-03T05:54:18.539878+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-03T05:54:18.539878+00:00;temperature;28.80
4855;pms5003;3629;6.428;3.435;2025-10-03T05:56:58.441506+00:00;P2;6.00
4855;pms5003;3629;6.428;3.435;2025-10-03T05:56:58.441506+00:00;P1;7.00
4855;pms5003;3629;6.428;3.435;2025-10-03T05:56:58.441506+00:00;P0;4.00
4856;DHT22;3629;6.428;3.435;2025-10-03T05:57:08.642133+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-03T05:57:08.642133+00:00;temperature;28.80
4855;pms5003;3629;6.428;3.435;2025-10-03T05:59:49.843722+00:00;P2;6.00
4855;pms5003;3629;6.428;3.435;2025-10-03T05:59:49.843722+00:00;P1;6.00
4855;pms5003;3629;6.428;3.435;2025-10-03T05:59:49.843722+00:00;P0;4.00
4856;DHT22;3629;6.428;3.435;2025-10-03T06:00:00.006103+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-03T06:00:00.006103+00:00;temperature;28.80
4855;pms5003;3629;6.428;3.435;2025-10-03T06:02:39.844653+00:00;P2;4.67
4855;pms5003;3629;6.428;3.435;2025-10-03T06:02:39.844653+00:00;P1;5.00
4855;pms5003;3629;6.428;3.435;2025-10-03T06:02:39.844653+00:00;P0;2.67
4856;DHT22;3629;6.428;3.435;2025-10-03T06:02:50.048673+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-03T06:02:50.048673+00:00;temperature;28.90
4855;pms5003;3629;6.428;3.435;2025-10-03T06:05:29.884176+00:00;P2;5.00
4855;pms5003;3629;6.428;3.435;2025-10-03T06:05:29.884176+00:00;P1;5.00
4855;pms5003;3629;6.428;3.435;2025-10-03T06:05:29.884176+00:00;P0;3.00
4856;DHT22;3629;6.428;3.435;2025-10-03T06:05:40.048035+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-03T06:05:40.048035+00:00;temperature;28.90
4855;pms5003;3629;6.428;3.435;2025-10-03T06:08:19.857828+00:00;P2;5.00
4855;pms5003;3629;6.428;3.435;2025-10-03T06:08:19.857828+00:00;P1;5.75
4855;pms5003;3629;6.428;3.435;2025-10-03T06:08:19.857828+00:00;P0;3.75
4856;DHT22;3629;6.428;3.435;2025-10-03T06:08:30.071946+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-03T06:08:30.071946+00:00;temperature;28.90
4855;pms5003;3629;6.428;3.435;2025-10-03T06:11:09.872852+00:00;P2;6.00
4855;pms5003;3629;6.428;3.435;2025-10-03T06:11:09.872852+00:00;P1;6.50
4855;pms5003;3629;6.428;3.435;2025-10-03T06:11:09.872852+00:00;P0;4.00
4856;DHT22;3629;6.428;3.435;2025-10-03T06:11:20.059369+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-03T06:11:20.059369+00:00;temperature;28.90
4855;pms5003;3629;6.428;3.435;2025-10-03T06:13:59.840231+00:00;P2;7.00
4855;pms5003;3629;6.428;3.435;2025-10-03T06:13:59.840231+00:00;P1;7.00
4855;pms5003;3629;6.428;3.435;2025-10-03T06:13:59.840231+00:00;P0;4.33
4856;DHT22;3629;6.428;3.435;2025-10-03T06:14:10.042610+00:00;humidity;100.00
